date,city_id,city_label,crime_type,global_trend_centered,city_trend_se,city_trend_centered
2020-10-01,MI8253800,"Livonia, MI",violent,0.011933521547597081,0.07056283409910129,0.13221808786982336
2020-11-01,MI8253800,"Livonia, MI",violent,0.01645547335601627,0.07121058981767067,0.14506036211155315
2020-12-01,MI8253800,"Livonia, MI",violent,0.02073439312568759,0.07168958621483028,0.15623755092938296
2021-01-01,MI8253800,"Livonia, MI",violent,0.02504735164242078,0.0720622486893364,0.1665505757024821
2021-02-01,MI8253800,"Livonia, MI",violent,0.029241613248757403,0.07234857424715271,0.17566327890286626
2021-03-01,MI8253800,"Livonia, MI",violent,0.03292095624916058,0.07256782465801,0.18291007244076773
2021-04-01,MI8253800,"Livonia, MI",violent,0.036866061513617154,0.07280601943015104,0.1898966146446428
2021-05-01,MI8253800,"Livonia, MI",violent,0.040547714174753224,0.07306855356644956,0.19567274036620397
2021-06-01,MI8253800,"Livonia, MI",violent,0.04420316721114226,0.07340736872722597,0.20067930011153745
2021-07-01,MI8253800,"Livonia, MI",violent,0.04758874477722763,0.07382700883671331,0.2046466795773929
2021-08-01,MI8253800,"Livonia, MI",violent,0.05092196151191075,0.07437439676118417,0.20789514618614113
2021-09-01,MI8253800,"Livonia, MI",violent,0.05407893160979249,0.07504654843577581,0.21033519034173676
2021-10-01,MI8253800,"Livonia, MI",violent,0.05695832736779316,0.0758143626529788,0.21198077379229918
2021-11-01,MI8253800,"Livonia, MI",violent,0.05974391797094292,0.07671700319502048,0.21299737755918002
2021-12-01,MI8253800,"Livonia, MI",violent,0.062248147730667114,0.0776753505630509,0.2133728038538667
2022-01-01,MI8253800,"Livonia, MI",violent,0.06462977476544474,0.07872282849158559,0.21318785655398553
2022-02-01,MI8253800,"Livonia, MI",violent,0.06679362163446001,0.07979013103098705,0.21247731965611028
2022-03-01,MI8253800,"Livonia, MI",violent,0.06855387747468988,0.080734362999075035,0.21143145575991085
2022-04-01,MI8253800,"Livonia, MI",violent,0.07027999019322628,0.081713550248838,0.2098789251722497
2022-05-01,MI8253800,"Livonia, MI",violent,0.07171989025668957,0.08254915319934505,0.20803386677387703
2022-06-01,MI8253800,"Livonia, MI",violent,0.07296138047047229,0.08324759469219976,0.20582905212954383
2022-07-01,MI8253800,"Livonia, MI",violent,0.07391652452596098,0.0837177658131634,0.20346011689662724
2022-08-01,MI8253800,"Livonia, MI",violent,0.07464080816135166,0.08394574593363965,0.2008249075175783
2022-09-01,MI8253800,"Livonia, MI",violent,0.07508976190457695,0.08387039051472611,0.19805600766009945
2022-10-01,MI8253800,"Livonia, MI",violent,0.07525627429601656,0.08348540533923832,0.19529358980643607
2022-11-01,MI8253800,"Livonia, MI",violent,0.07515456624605577,0.08279062607035882,0.19235841796853492
2022-12-01,MI8253800,"Livonia, MI",violent,0.07479642323472113,0.08187292548360098,0.1894345152439838
2023-01-01,MI8253800,"Livonia, MI",violent,0.07416342617035987,0.08072113426343783,0.1863213731933291
2023-02-01,MI8253800,"Livonia, MI",violent,0.07326874962567054,0.07941782184451335,0.18310927762509266
2023-03-01,MI8253800,"Livonia, MI",violent,0.07224039934273385,0.07815923850795442,0.18011820721482596
2023-04-01,MI8253800,"Livonia, MI",violent,0.07086317799092079,0.07673077406525414,0.17670193707563442
2023-05-01,MI8253800,"Livonia, MI",violent,0.06929667081394086,0.07536711392400447,0.17328585863743928
2023-06-01,MI8253800,"Livonia, MI",violent,0.0674419011090972,0.07403192839520391,0.16963665174654352
2023-07-01,MI8253800,"Livonia, MI",violent,0.06542375510834297,0.07285858173533082,0.16598440627814615
2023-08-01,MI8253800,"Livonia, MI",violent,0.06311314685406799,0.0718104190143621,0.16208005760987554
2023-09-01,MI8253800,"Livonia, MI",violent,0.06057920279838136,0.07096102913420843,0.15803753708790058
