date,city_id,city_label,crime_type,global_trend_centered,city_trend_se,city_trend_centered
2021-03-01,TX0310000,"Cameron, TX",murder,0.21986641309471722,0.1439618685867135,0.19314892213173707
2021-04-01,TX0310000,"Cameron, TX",murder,0.22423105856420733,0.14216553459817435,0.20888693856559648
2021-05-01,TX0310000,"Cameron, TX",murder,0.2273482223644976,0.1405420923739918,0.22320997622152206
2021-06-01,TX0310000,"Cameron, TX",murder,0.229480255009749,0.13910352712545968,0.23705126596568604
2021-07-01,TX0310000,"Cameron, TX",murder,0.23054181256071793,0.13804193064621262,0.24949710867409003
2021-08-01,TX0310000,"Cameron, TX",murder,0.23065820511494017,0.13736702792156721,0.2613555888830703
2021-09-01,TX0310000,"Cameron, TX",murder,0.2298334065123271,0.13717324758430108,0.2721734222313401
2021-10-01,TX0310000,"Cameron, TX",murder,0.22819185522576646,0.13746159436568262,0.28163051849274723
2021-11-01,TX0310000,"Cameron, TX",murder,0.22567865409696175,0.13823508568169754,0.29033571244050194
2021-12-01,TX0310000,"Cameron, TX",murder,0.2225081516882188,0.13939680058050702,0.2977066659697236
2022-01-01,TX0310000,"Cameron, TX",murder,0.21852352076642845,0.1409460788746311,0.3042131376714714
2022-02-01,TX0310000,"Cameron, TX",murder,0.21387426457697245,0.14274673858674786,0.3095692363807778
2022-03-01,TX0310000,"Cameron, TX",murder,0.20915028745396214,0.14448853047027824,0.3133997402908406
2022-04-01,TX0310000,"Cameron, TX",murder,0.20339091322624725,0.1464240999666323,0.31650499778520214
2022-05-01,TX0310000,"Cameron, TX",murder,0.1973388383530459,0.14818208854235992,0.31835354975189034
2022-06-01,TX0310000,"Cameron, TX",murder,0.190645130770287,0.14975170194754406,0.3190469946778016
2022-07-01,TX0310000,"Cameron, TX",murder,0.18379384913407826,0.15091692119470768,0.3185198814917207
2022-08-01,TX0310000,"Cameron, TX",murder,0.17638278092947957,0.15164902543151515,0.3167154310036864
2022-09-01,TX0310000,"Cameron, TX",murder,0.1686817523865365,0.15183670537719865,0.3136211019865005
2022-10-01,TX0310000,"Cameron, TX",murder,0.16096566243345478,0.15154957879389655,0.30943641046465764
2022-11-01,TX0310000,"Cameron, TX",murder,0.15272471158449363,0.15086243404661764,0.3039339299546189
2022-12-01,TX0310000,"Cameron, TX",murder,0.14449498354638912,0.14992205014767904,0.2975180068696943
2023-01-01,TX0310000,"Cameron, TX",murder,0.13573243629440057,0.14878040924029873,0.2898124659554764
2023-02-01,TX0310000,"Cameron, TX",murder,0.12671183850211065,0.14758505930561075,0.28106593408940306
2023-03-01,TX0310000,"Cameron, TX",murder,0.11834633866023658,0.14655679291952792,0.2723151450593555
2023-04-01,TX0310000,"Cameron, TX",murder,0.10884768827957103,0.14557533372164122,0.26173370850649214
2023-05-01,TX0310000,"Cameron, TX",murder,0.09942278204329114,0.14486864968731042,0.25064832045989327
