date,crime_type,trend_rate,global_rate,city_fitted_rate,seasonal_rate_delta,time_effect_logit,time_effect_rate_delta,global_time_rate,count,population,observed_rate,observed_minus_global_rate,global_residual_rate,remainder_rate
2017-11-01,murder,2.833265435299917,2.796692095812077,6.944770930113738,-0.03657333948783939,0.010428145109420726,0.029316836759171617,2.826008932571249,726,122437923,7.115442492437577,4.3187503966255,0.029316836759171617,0.029316836759171617
2017-12-01,murder,2.7963807830495764,2.7728315783286828,6.842650427600767,-0.023549204720893356,0.03621105317814474,0.10224697419558887,2.875078552524272,741,122437923,7.262455767074715,4.489624188746032,0.10224697419558887,0.10224697419558887
2018-01-01,murder,2.76167076512301,2.6076010873906688,6.396356162583395,-0.15406967773234176,0.06136244960954766,0.16501964909291786,2.772620736483586,731,122437923,7.1644469173166225,4.556845829925954,0.16501964909291786,0.16501964909291786
2018-02-01,murder,2.7305727848948687,2.3982311615168124,5.879033327769553,-0.33234162337805645,-0.03846613722819122,-0.09049878368495361,2.307732377831859,563,122437923,5.517898241380655,3.1196670798638424,-0.09049878368495361,-0.09049878368495361
2018-03-01,murder,2.7057176163093297,2.3703156317973106,5.846338804970793,-0.3354019845120192,0.032992531782202655,0.07950690942588026,2.449822541223191,639,122437923,6.262765499542164,3.8924498677448534,0.07950690942588026,0.07950690942588026
2018-04-01,murder,2.6819251009121885,2.558522340062601,6.37962904992473,-0.12340276084958748,-0.0056276471154978105,-0.01435799159169215,2.544164348470909,642,122437923,6.292168154469593,3.7336458144069917,-0.01435799159169215,-0.01435799159169215
2018-05-01,murder,2.662778252498777,2.7992083578965374,7.056086290264158,0.13643010539776074,0.02791803659133213,0.07924930917702029,2.8784576670735578,763,122380175,7.481603944429725,4.682395586533188,0.07924930917702029,0.07924930917702029
2018-06-01,murder,2.647170683428796,2.9314964294507986,7.428077677486392,0.28432574602200317,-0.009179420462658777,-0.026786243988110848,2.9047101854626876,752,122437923,7.370265501808618,4.438769072357819,-0.026786243988110848,-0.026786243988110848
2018-07-01,murder,2.6362843220072816,2.954608791699806,7.483607834988825,0.31832446969252454,0.016616697706299036,0.04950589133639413,3.0041146830362004,790,122437923,7.742699130889373,4.7880903391895675,0.04950589133639413,0.04950589133639413
2018-08-01,murder,2.62959245217298,2.88531700503425,7.297563985180108,0.2557245528612696,0.02935733928962116,0.08596063459711062,2.9712776396313605,793,122437923,7.772101785816801,4.886784780782551,0.08596063459711062,0.08596063459711062
2018-09-01,murder,2.6277554849977203,2.7316598653240147,6.91588393245342,0.10390438032629389,0.023329341588388067,0.0644768545794245,2.7961367199034393,741,122437923,7.262455767074715,4.5307959017507,0.0644768545794245,0.0644768545794245
2018-10-01,murder,2.630835831708892,2.605998637094478,6.61021753390315,-0.024837194614413166,0.01067929435067126,0.02797929910841154,2.6339779362028897,699,122437923,6.850818598090724,4.244819960996246,0.02797929910841154,0.02797929910841154
2018-11-01,murder,2.6393112226762123,2.6052415447848536,6.6069692730505984,-0.034069677891358764,-0.007992826263989406,-0.02074020136600948,2.5845013434188444,661,122149920,6.493659594701331,3.8884180499164773,-0.02074020136600948,-0.02074020136600948
2018-12-01,murder,2.6528239274676397,2.6304836576639943,6.617795793429409,-0.022340269803645767,0.012194421430145853,0.032273533711595546,2.6627571913755896,704,122437923,6.8998230229697715,4.269339365305777,0.032273533711595546,0.032273533711595546
2019-01-01,murder,2.6720584914636274,2.5229881443067317,6.304936751761273,-0.1490703471568955,0.03735624213872675,0.09603167423462398,2.619019818541356,682,122437923,6.684203553501965,4.161215409195234,0.09603167423462398,0.09603167423462398
2019-02-01,murder,2.696336756529498,2.3681620371994194,5.913801085360513,-0.3281747193300785,-0.019429554078942007,-0.045568125615348606,2.322593911584071,574,122289620,5.632530381564682,3.2643683443652627,-0.045568125615348606,-0.045568125615348606
2019-03-01,murder,2.7223483572604037,2.3848848226444335,5.984829124589743,-0.33746353461596995,0.015371765744874538,0.03694302919108477,2.4218278518355185,633,122437923,6.203960189687307,3.8190753670428736,0.03694302919108477,0.03694302919108477
2019-04-01,murder,2.755395144232498,2.6286118317327976,6.6668576576655845,-0.1267833124997003,-0.0192578843179204,-0.05013707728086304,2.5784747544519346,668,122437923,6.5469911638406355,3.918379332107838,-0.05013707728086304,-0.05013707728086304
2019-05-01,murder,2.7913590374204653,2.934377091749393,7.517979139948787,0.14301805432892825,-0.0015809476704446682,-0.004635420157447752,2.9297416715919455,769,122437923,7.536880546397377,4.602503454647984,-0.004635420157447752,-0.004635420157447752
